dateTime,usoMem,memLivre,usoSwap,totalSwap
25/11/2023 21:07,1757,2890,0,4095
25/11/2023 21:07,1758,2890,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1757,2890,0,4095
25/11/2023 21:07,1757,2890,0,4095
25/11/2023 21:07,1758,2889,0,4095
25/11/2023 21:07,1758,2889,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1758,2889,0,4095
25/11/2023 21:07,1757,2890,0,4095
25/11/2023 21:07,1756,2891,0,4095
25/11/2023 21:07,1757,2890,0,4095
25/11/2023 21:07,1758,2889,0,4095
25/11/2023 21:07,1758,2889,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1762,2885,0,4095
25/11/2023 21:07,1763,2885,0,4095
25/11/2023 21:07,1763,2884,0,4095
25/11/2023 21:07,1764,2883,0,4095
25/11/2023 21:07,1765,2882,0,4095
25/11/2023 21:07,1764,2882,0,4095
25/11/2023 21:07,1764,2883,0,4095
25/11/2023 21:07,1763,2883,0,4095
25/11/2023 21:07,1763,2884,0,4095
25/11/2023 21:07,1763,2884,0,4095
25/11/2023 21:07,1764,2883,0,4095
25/11/2023 21:07,1764,2883,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1759,2888,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:07,1761,2886,0,4095
25/11/2023 21:07,1760,2887,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1760,2886,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1761,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2884,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1759,2888,0,4095
25/11/2023 21:08,1759,2888,0,4095
25/11/2023 21:08,1759,2887,0,4095
25/11/2023 21:08,1759,2887,0,4095
25/11/2023 21:08,1759,2887,0,4095
25/11/2023 21:08,1760,2887,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1762,2886,0,4095
25/11/2023 21:08,1761,2886,0,4095
25/11/2023 21:08,1761,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:08,1762,2885,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1762,2884,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1760,2886,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1762,2886,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1761,2885,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1762,2884,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1764,2883,0,4095
25/11/2023 21:09,1763,2883,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1761,2885,0,4095
25/11/2023 21:09,1761,2885,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1760,2887,0,4095
25/11/2023 21:09,1759,2887,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1759,2887,0,4095
25/11/2023 21:09,1760,2887,0,4095
25/11/2023 21:09,1760,2887,0,4095
25/11/2023 21:09,1758,2888,0,4095
25/11/2023 21:09,1759,2887,0,4095
25/11/2023 21:09,1760,2887,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1761,2886,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1762,2884,0,4095
25/11/2023 21:09,1763,2884,0,4095
25/11/2023 21:09,1762,2885,0,4095
25/11/2023 21:09,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1764,2883,0,4095
25/11/2023 21:10,1764,2882,0,4095
25/11/2023 21:10,1763,2883,0,4095
25/11/2023 21:10,1764,2883,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2885,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1764,2883,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2883,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1761,2886,0,4095
25/11/2023 21:10,1761,2886,0,4095
25/11/2023 21:10,1760,2886,0,4095
25/11/2023 21:10,1760,2887,0,4095
25/11/2023 21:10,1759,2888,0,4095
25/11/2023 21:10,1759,2888,0,4095
25/11/2023 21:10,1759,2888,0,4095
25/11/2023 21:10,1756,2890,0,4095
25/11/2023 21:10,1757,2890,0,4095
25/11/2023 21:10,1756,2890,0,4095
25/11/2023 21:10,1756,2891,0,4095
25/11/2023 21:10,1757,2890,0,4095
25/11/2023 21:10,1757,2890,0,4095
25/11/2023 21:10,1756,2891,0,4095
25/11/2023 21:10,1757,2890,0,4095
25/11/2023 21:10,1758,2888,0,4095
25/11/2023 21:10,1759,2888,0,4095
25/11/2023 21:10,1760,2887,0,4095
25/11/2023 21:10,1760,2886,0,4095
25/11/2023 21:10,1761,2885,0,4095
25/11/2023 21:10,1761,2885,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1762,2885,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1762,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1763,2884,0,4095
25/11/2023 21:10,1762,2885,0,4095
25/11/2023 21:10,1762,2885,0,4095
25/11/2023 21:10,1762,2885,0,4095
25/11/2023 21:11,1762,2885,0,4095
25/11/2023 21:11,1762,2884,0,4095
25/11/2023 21:11,1763,2884,0,4095
25/11/2023 21:11,1763,2884,0,4095
25/11/2023 21:11,1763,2884,0,4095
25/11/2023 21:11,1762,2884,0,4095
25/11/2023 21:11,1762,2885,0,4095
25/11/2023 21:11,1762,2885,0,4095
25/11/2023 21:11,1762,2885,0,4095
25/11/2023 21:11,1761,2885,0,4095
25/11/2023 21:11,1761,2886,0,4095
25/11/2023 21:11,1760,2886,0,4095
25/11/2023 21:11,1760,2887,0,4095
25/11/2023 21:11,1761,2886,0,4095
25/11/2023 21:11,1761,2886,0,4095
25/11/2023 21:11,1761,2885,0,4095
25/11/2023 21:11,1761,2885,0,4095
25/11/2023 21:11,1761,2885,0,4095
25/11/2023 21:11,1760,2887,0,4095
25/11/2023 21:11,1760,2886,0,4095
25/11/2023 21:11,1761,2886,0,4095
25/11/2023 21:11,1761,2886,0,4095
25/11/2023 21:11,1760,2887,0,4095
25/11/2023 21:11,1760,2887,0,4095
25/11/2023 21:11,1759,2887,0,4095
25/11/2023 21:11,1758,2889,0,4095
25/11/2023 21:11,1758,2889,0,4095
25/11/2023 21:11,1757,2889,0,4095
25/11/2023 21:11,1757,2890,0,4095
25/11/2023 21:11,1757,2890,0,4095
25/11/2023 21:11,1757,2889,0,4095
25/11/2023 21:11,1757,2890,0,4095
25/11/2023 21:11,1759,2888,0,4095
25/11/2023 21:11,1759,2888,0,4095
25/11/2023 21:11,1759,2887,0,4095
25/11/2023 21:11,1760,2887,0,4095
25/11/2023 21:11,1759,2887,0,4095
25/11/2023 21:11,1760,2886,0,4095
25/11/2023 21:11,1761,2885,0,4095
25/11/2023 21:11,1763,2884,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1764,2883,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1764,2882,0,4095
25/11/2023 21:11,1764,2883,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1763,2883,0,4095
25/11/2023 21:11,1764,2883,0,4095
25/11/2023 21:11,1764,2883,0,4095
25/11/2023 21:11,1764,2882,0,4095
25/11/2023 21:11,1765,2881,0,4095
25/11/2023 21:11,1765,2882,0,4095
25/11/2023 21:11,1764,2882,0,4095
25/11/2023 21:11,1764,2882,0,4095
25/11/2023 21:11,1765,2881,0,4095
25/11/2023 21:11,1765,2881,0,4095
25/11/2023 21:12,1765,2882,0,4095
25/11/2023 21:12,1764,2882,0,4095
25/11/2023 21:12,1764,2882,0,4095
25/11/2023 21:12,1764,2882,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1763,2884,0,4095
25/11/2023 21:12,1764,2883,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1764,2883,0,4095
25/11/2023 21:12,1764,2882,0,4095
25/11/2023 21:12,1765,2882,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1763,2884,0,4095
25/11/2023 21:12,1762,2884,0,4095
25/11/2023 21:12,1762,2884,0,4095
25/11/2023 21:12,1763,2884,0,4095
25/11/2023 21:12,1763,2884,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1763,2884,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1759,2888,0,4095
25/11/2023 21:12,1760,2887,0,4095
25/11/2023 21:12,1759,2887,0,4095
25/11/2023 21:12,1760,2887,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1760,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2886,0,4095
25/11/2023 21:12,1761,2885,0,4095
25/11/2023 21:12,1762,2884,0,4095
25/11/2023 21:12,1762,2884,0,4095
25/11/2023 21:12,1763,2883,0,4095
25/11/2023 21:12,1765,2881,0,4095
25/11/2023 21:12,1765,2881,0,4095
25/11/2023 21:12,1765,2881,0,4095
25/11/2023 21:12,1765,2881,0,4095
25/11/2023 21:12,1765,2881,0,4095
25/11/2023 21:12,1766,2881,0,4095
25/11/2023 21:12,1766,2880,0,4095
25/11/2023 21:12,1766,2880,0,4095
25/11/2023 21:12,1766,2880,0,4095
25/11/2023 21:12,1766,2880,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1768,2878,0,4095
25/11/2023 21:13,1768,2878,0,4095
25/11/2023 21:13,1768,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1768,2879,0,4095
25/11/2023 21:13,1767,2880,0,4095
25/11/2023 21:13,1765,2881,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1767,2879,0,4095
25/11/2023 21:13,1765,2881,0,4095
25/11/2023 21:13,1765,2882,0,4095
25/11/2023 21:13,1765,2882,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1767,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1767,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1765,2881,0,4095
25/11/2023 21:13,1766,2881,0,4095
25/11/2023 21:13,1766,2880,0,4095
25/11/2023 21:13,1765,2881,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1765,2882,0,4095
25/11/2023 21:13,1765,2881,0,4095
25/11/2023 21:13,1764,2883,0,4095
25/11/2023 21:13,1764,2883,0,4095
25/11/2023 21:13,1763,2883,0,4095
25/11/2023 21:13,1763,2883,0,4095
25/11/2023 21:13,1763,2883,0,4095
25/11/2023 21:13,1763,2883,0,4095
25/11/2023 21:13,1763,2883,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1764,2882,0,4095
25/11/2023 21:13,1765,2882,0,4095
25/11/2023 21:13,1765,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1764,2883,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1762,2884,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1762,2884,0,4095
25/11/2023 21:14,1763,2883,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1764,2882,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1766,2881,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1766,2881,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1765,2881,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:14,1766,2880,0,4095
25/11/2023 21:15,1766,2880,0,4095
25/11/2023 21:15,1766,2880,0,4095
25/11/2023 21:15,1767,2879,0,4095
25/11/2023 21:15,1768,2879,0,4095
25/11/2023 21:15,1768,2878,0,4095
25/11/2023 21:15,1767,2879,0,4095
25/11/2023 21:15,1766,2881,0,4095
25/11/2023 21:15,1765,2881,0,4095
25/11/2023 21:15,1765,2881,0,4095
25/11/2023 21:15,1765,2881,0,4095
25/11/2023 21:15,1764,2882,0,4095
25/11/2023 21:15,1763,2882,0,4095
25/11/2023 21:15,1763,2883,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1761,2885,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1761,2885,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1761,2885,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1764,2883,0,4095
25/11/2023 21:15,1762,2883,0,4095
25/11/2023 21:15,1763,2883,0,4095
25/11/2023 21:15,1763,2883,0,4095
25/11/2023 21:15,1761,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1759,2887,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1758,2887,0,4095
25/11/2023 21:15,1758,2888,0,4095
25/11/2023 21:15,1759,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1759,2887,0,4095
25/11/2023 21:15,1760,2887,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1761,2885,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1762,2884,0,4095
25/11/2023 21:15,1761,2885,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1760,2886,0,4095
25/11/2023 21:15,1761,2886,0,4095
25/11/2023 21:15,1759,2887,0,4095
25/11/2023 21:15,1760,2887,0,4095
25/11/2023 21:15,1760,2886,0,4095
